	param_regressor__regressor__C	param_regressor__regressor__epsilon	param_regressor__regressor__gamma	param_regressor__regressor__kernel	split0_test_score	split1_test_score	split2_test_score	split3_test_score	split4_test_score	mean_test_score	std_test_score	rank_test_score
0	0.1421073623993574	1.3172711156111805	0.015561310098067912	poly	-3.2514810532180483	-3.0740213136766217	-5.5212098173632915	-3.5359036490496223	-3.4986932256524397	-3.776261811792004	0.8886165056219044	96
1	0.8150229285482278	0.017062829878430167	0.0020861916134275686	poly	-2.779984256753665	-2.4570161482816184	-5.426591498515667	-2.9901389901363378	-2.9025933992614403	-3.311264858589746	1.0730089389739657	52
2	0.1393484899105758	0.011851025167261414	0.03158002751964663	rbf	-3.500793010992851	-3.550451420459688	-5.5108272740624225	-4.12757797556601	-3.929932306826297	-4.1239163975814535	0.731889315240982	160
3	5.465160445240795	0.02105508492142639	0.00921958875119814	poly	-2.7567463383260016	-2.446776215239419	-5.438143232970415	-2.97911464672465	-2.8854785943104506	-3.3012518055141866	1.0834721429863172	41
4	0.37695646719333586	4.348846821552335	0.0011666128825437926	poly	-6.831716546749993	-6.580379124508874	-6.377512214158339	-6.711456882101414	-6.793151174510289	-6.658843188405783	0.16492165431815523	188
5	7.228636433915656	0.011228844823770831	0.5673011178156562	poly	-2.7562828336222838	-2.4436945501017635	-5.4382641933148985	-2.9767538366264996	-2.8824757620024597	-3.2994942351335808	1.0844237578928693	35
6	7.948020906836666	0.008340873144110842	0.05526492642547781	rbf	-3.4005186713211053	-3.429247951413385	-5.447913711631039	-4.007300137187486	-3.8192279143875387	-4.020841677188111	0.7499533108306371	120
7	7.50340988771292	0.062417041756010455	0.008380073489822752	poly	-2.758756852722287	-2.4604978869256993	-5.437733926661766	-2.989775820850477	-2.8981600725786993	-3.3089849119477863	1.0793447094341488	50
8	2.1778425655735942	0.07430387087024326	0.0010574149626882932	poly	-2.898438166273596	-2.7359116827973375	-5.435959850954804	-3.208049911040958	-3.105342179902979	-3.476740358193935	0.993169948751271	71
9	1.6881340876442121	6.382537504733395	0.0055434722555259015	poly	-6.831716546749993	-6.58037912450887	-6.377512214158339	-6.711456882101414	-6.793151174510289	-6.65884318840578	0.16492165431815564	177
10	4.74062921511504	1.1873808109148074	0.003715124617986915	poly	-3.147574013721243	-2.9855873087358087	-5.492235254801264	-3.45866078269441	-3.4121422309882186	-3.6992399181881885	0.9131014178804306	89
11	0.1929440958050488	0.00215790539118164	0.05447228986685385	poly	-2.755802555064534	-2.4408063582157866	-5.4383897604552125	-2.9745883274480645	-2.879796383365324	-3.2978766769097847	1.0853125480097972	21
